instance_id,duration_hours,interrupted,service
EC-57387,6.47,0,EC2
RD-69486,10.03,0,RDS
S3-15942,4.07,0,S3
RD-91098,20.52,0,RDS
RD-14942,5.96,0,RDS
LA-37383,6.13,0,Lambda
DY-66332,17.7,0,DynamoDB
EC-98078,14.88,0,EC2
RD-44142,14.27,0,RDS
RD-79082,16.54,0,RDS
EC-72969,18.51,0,EC2
S3-72996,7.75,0,S3
EC-12379,13.56,0,EC2
EC-27809,12.26,0,EC2
DY-33424,23.98,0,DynamoDB
LA-88478,8.45,0,Lambda
RD-99119,13.5,0,RDS
LA-39945,22.83,0,Lambda
S3-17169,8.71,0,S3
RD-96940,9.31,0,RDS
LA-43766,15.44,0,Lambda
S3-34996,19.4,0,S3
DY-31007,16.77,0,DynamoDB
S3-63952,2.6,0,S3
LA-14522,8.74,0,Lambda
EC-40473,13.78,0,EC2
RD-27441,21.73,0,RDS
DY-28179,6.16,0,DynamoDB
LA-84967,13.58,0,Lambda
DY-49238,11.4,0,DynamoDB
S3-13712,12.07,0,S3
LA-22420,15.09,0,Lambda
EC-89030,13.61,0,EC2
EC-65919,19.68,0,EC2
EC-51598,13.99,0,EC2
EC-78206,3.81,0,EC2
RD-38892,8.76,0,RDS
DY-74771,10.94,0,DynamoDB
LA-37115,8.91,0,Lambda
EC-19901,21.42,0,EC2
RD-42806,11.2,0,RDS
EC-80393,21.8,1,EC2
EC-83229,22.1,0,EC2
S3-19305,12.54,0,S3
LA-50430,17.45,0,Lambda
DY-84236,8.71,0,DynamoDB
S3-57924,16.61,0,S3
S3-53888,8.73,0,S3
DY-70558,18.45,0,DynamoDB
EC-34686,22.22,0,EC2
EC-24497,22.85,0,EC2
LA-54104,21.5,0,Lambda
EC-39954,4.84,0,EC2
S3-61163,20.28,0,S3
S3-21480,5.75,0,S3
S3-16566,6.0,0,S3
DY-82561,1.86,0,DynamoDB
EC-43952,7.75,0,EC2
EC-70857,2.5,0,EC2
EC-40161,2.64,0,EC2
EC-24735,8.89,0,EC2
LA-95455,7.48,0,Lambda
LA-39696,21.35,0,Lambda
S3-11528,20.7,0,S3
S3-30511,12.08,0,S3
DY-97789,12.61,0,DynamoDB
RD-70262,3.3,0,RDS
S3-23690,16.6,0,S3
EC-91998,9.77,0,EC2
S3-72001,18.53,0,S3
S3-24708,4.88,0,S3
LA-70062,9.76,0,Lambda
EC-32440,15.48,0,EC2
DY-16563,2.0,0,DynamoDB
DY-75020,16.83,0,DynamoDB
DY-39402,21.34,0,DynamoDB
S3-30449,21.83,0,S3
DY-17504,8.12,0,DynamoDB
DY-62185,9.38,0,DynamoDB
DY-18724,18.22,0,DynamoDB
LA-92297,11.67,0,Lambda
EC-80333,3.26,0,EC2
LA-27167,7.43,0,Lambda
EC-87331,20.89,0,EC2
LA-20782,8.7,0,Lambda
EC-24618,5.13,0,EC2
DY-13526,4.03,0,DynamoDB
RD-48286,8.95,0,RDS
DY-89491,9.79,0,DynamoDB
RD-68465,9.63,0,RDS
DY-33707,1.37,0,DynamoDB
LA-96732,10.4,0,Lambda
RD-23281,2.75,0,RDS
DY-87593,18.67,0,DynamoDB
S3-98659,18.5,0,S3
RD-15054,14.1,0,RDS
EC-59769,19.91,0,EC2
LA-25846,3.99,0,Lambda
DY-43236,8.06,0,DynamoDB
DY-42076,19.52,0,DynamoDB
EC-27335,15.82,0,EC2
DY-97995,11.55,0,DynamoDB
DY-68194,8.07,0,DynamoDB
EC-55588,1.88,0,EC2
EC-71743,1.98,1,EC2
S3-18043,17.45,0,S3
S3-20176,17.95,0,S3
EC-35909,22.53,0,EC2
RD-69331,21.92,0,RDS
RD-60924,3.57,0,RDS
RD-84319,15.71,0,RDS
LA-54942,17.25,0,Lambda
S3-19039,12.83,0,S3
RD-89314,6.51,0,RDS
RD-52500,8.04,0,RDS
RD-98789,4.68,1,RDS
EC-15000,7.81,0,EC2
DY-22907,17.2,0,DynamoDB
LA-90672,21.03,0,Lambda
DY-62509,16.17,0,DynamoDB
S3-37280,19.82,0,S3
DY-21066,17.85,0,DynamoDB
LA-26238,21.06,0,Lambda
RD-62092,16.48,0,RDS
RD-56429,5.07,0,RDS
EC-56172,16.35,0,EC2
EC-81442,3.64,0,EC2
LA-86147,17.46,0,Lambda
RD-36925,7.9,0,RDS
DY-83398,4.72,0,DynamoDB
DY-32740,14.1,0,DynamoDB
LA-77388,14.12,0,Lambda
EC-56627,16.1,0,EC2
DY-71196,5.34,0,DynamoDB
S3-59606,8.81,0,S3
LA-63974,21.18,0,Lambda
S3-12665,19.43,0,S3
S3-87661,20.3,0,S3
EC-71248,14.54,0,EC2
RD-80631,7.01,0,RDS
LA-77173,14.65,1,Lambda
RD-73783,13.12,0,RDS
DY-62357,1.7,0,DynamoDB
DY-28910,23.39,0,DynamoDB
LA-19907,13.23,0,Lambda
EC-95159,3.76,0,EC2
DY-17485,19.24,0,DynamoDB
DY-91439,21.94,0,DynamoDB
RD-37799,19.15,0,RDS
DY-60460,19.07,0,DynamoDB
EC-34723,15.48,0,EC2
DY-30455,11.91,0,DynamoDB
DY-13936,6.54,0,DynamoDB
S3-38368,15.6,0,S3
EC-54291,17.1,0,EC2
DY-39178,1.0,0,DynamoDB
EC-71779,23.04,0,EC2
EC-44593,13.89,0,EC2
DY-23794,9.05,0,DynamoDB
DY-96800,12.48,0,DynamoDB
EC-62714,11.59,0,EC2
RD-65831,3.8,0,RDS
RD-46476,13.12,0,RDS
EC-72898,17.14,0,EC2
EC-37566,17.8,0,EC2
RD-65499,1.25,0,RDS
RD-59892,17.6,0,RDS
S3-86907,22.04,0,S3
RD-20046,2.1,0,RDS
RD-14965,20.37,0,RDS
LA-95379,3.26,0,Lambda
DY-16654,17.96,0,DynamoDB
S3-97943,1.48,1,S3
S3-16360,12.91,0,S3
EC-10518,2.78,0,EC2
LA-81011,9.72,0,Lambda
DY-87001,17.2,0,DynamoDB
S3-12335,3.09,0,S3
RD-18083,7.01,0,RDS
RD-78812,8.68,0,RDS
RD-16613,4.13,0,RDS
DY-36255,4.03,0,DynamoDB
S3-28946,20.42,0,S3
DY-34883,16.6,0,DynamoDB
EC-45162,9.28,0,EC2
EC-31536,4.16,0,EC2
LA-60775,13.61,0,Lambda
EC-92096,10.71,0,EC2
S3-69998,6.66,0,S3
S3-47739,15.32,0,S3
S3-31148,1.65,0,S3
RD-67114,16.26,0,RDS
RD-43691,10.01,0,RDS
S3-70360,17.65,0,S3
EC-40340,22.78,0,EC2
EC-24860,20.27,0,EC2
LA-59079,1.72,0,Lambda
DY-96936,13.64,0,DynamoDB
LA-96916,21.52,0,Lambda
DY-32695,2.95,0,DynamoDB
EC-11505,10.86,0,EC2
S3-29861,19.21,0,S3
RD-36671,6.17,0,RDS
LA-95759,15.36,0,Lambda
LA-25489,21.93,0,Lambda
EC-86625,10.21,1,EC2
DY-13051,19.55,0,DynamoDB
LA-12555,2.39,0,Lambda
DY-26066,9.66,0,DynamoDB
LA-52967,23.03,0,Lambda
S3-81834,13.51,0,S3
EC-85842,7.73,1,EC2
DY-64918,5.8,0,DynamoDB
EC-73327,9.23,0,EC2
RD-79535,1.56,0,RDS
EC-51730,23.85,0,EC2
DY-83511,4.68,0,DynamoDB
DY-36761,15.96,0,DynamoDB
RD-82123,12.72,0,RDS
RD-92597,3.85,0,RDS
LA-69810,5.89,0,Lambda
DY-96066,15.88,0,DynamoDB
EC-42977,16.51,1,EC2
RD-59029,15.65,0,RDS
EC-84354,10.55,0,EC2
RD-14758,11.96,0,RDS
DY-92673,5.36,0,DynamoDB
RD-60665,16.44,0,RDS
DY-49857,13.74,0,DynamoDB
RD-15280,19.57,0,RDS
LA-89624,15.08,0,Lambda
RD-20473,18.77,0,RDS
LA-87714,15.18,0,Lambda
LA-89632,8.82,0,Lambda
EC-26148,16.17,0,EC2
DY-76189,1.67,0,DynamoDB
RD-10443,7.94,0,RDS
RD-47204,20.54,0,RDS
S3-71102,22.95,0,S3
RD-71589,17.26,0,RDS
DY-64391,2.76,0,DynamoDB
DY-81469,10.76,0,DynamoDB
RD-21154,9.03,0,RDS
LA-24323,12.91,0,Lambda
S3-36292,23.75,0,S3
DY-49491,19.3,0,DynamoDB
S3-36234,6.34,0,S3
S3-74320,6.28,0,S3
DY-82553,3.32,0,DynamoDB
LA-27044,16.41,0,Lambda
LA-33289,11.42,0,Lambda
DY-80815,18.91,0,DynamoDB
RD-25494,10.74,0,RDS
RD-43050,16.49,0,RDS
S3-98257,8.45,0,S3
RD-66561,10.01,0,RDS
S3-11293,10.27,0,S3
RD-85276,8.91,0,RDS
LA-31747,1.03,0,Lambda
LA-10037,9.33,0,Lambda
LA-58503,8.99,0,Lambda
RD-78172,16.28,0,RDS
S3-37190,10.01,0,S3
S3-34660,13.73,0,S3
LA-32820,13.65,0,Lambda
LA-12076,17.42,0,Lambda
RD-65208,19.88,0,RDS
RD-96661,14.65,0,RDS
S3-30171,14.54,0,S3
EC-85940,22.0,0,EC2
S3-25577,7.74,0,S3
RD-31236,12.56,0,RDS
DY-55704,1.29,0,DynamoDB
RD-96643,9.09,0,RDS
RD-19145,7.09,0,RDS
DY-73560,23.61,0,DynamoDB
RD-72126,3.94,0,RDS
S3-78285,13.65,0,S3
DY-34512,11.73,0,DynamoDB
EC-61567,19.05,0,EC2
RD-20960,2.89,0,RDS
EC-25324,9.18,0,EC2
EC-85096,3.56,0,EC2
DY-96861,23.28,0,DynamoDB
LA-83537,13.18,0,Lambda
EC-22303,3.37,0,EC2
EC-49427,22.33,0,EC2
LA-87952,12.75,0,Lambda
S3-71671,5.82,0,S3
LA-47696,15.96,0,Lambda
S3-25583,13.31,0,S3
S3-69757,8.42,0,S3
LA-25064,7.89,0,Lambda
EC-54258,10.45,0,EC2
S3-87259,18.87,0,S3
LA-42046,4.88,0,Lambda
RD-93481,3.74,0,RDS
EC-73219,22.39,1,EC2
S3-95517,2.79,0,S3
DY-61786,14.83,0,DynamoDB
EC-63121,15.87,0,EC2
RD-50821,5.92,0,RDS
RD-74703,5.92,0,RDS
LA-54653,7.73,0,Lambda
RD-42252,10.83,1,RDS
DY-51538,11.81,0,DynamoDB
LA-63106,17.14,0,Lambda
RD-52135,9.81,0,RDS
S3-30910,8.08,0,S3
EC-26225,21.94,0,EC2
DY-89711,8.54,0,DynamoDB
DY-51095,17.55,0,DynamoDB
DY-36141,21.24,0,DynamoDB
S3-42322,11.63,0,S3
RD-34657,11.59,0,RDS
EC-25873,23.3,0,EC2
EC-11607,15.75,1,EC2
S3-79201,19.03,0,S3
LA-41795,2.13,0,Lambda
RD-60528,3.1,0,RDS
DY-11783,3.43,0,DynamoDB
LA-40750,19.24,0,Lambda
S3-58086,9.05,0,S3
RD-93514,16.22,0,RDS
RD-27338,15.96,0,RDS
RD-59393,2.48,0,RDS
LA-23368,20.66,0,Lambda
LA-22197,13.35,0,Lambda
S3-68073,4.34,0,S3
DY-94475,8.76,0,DynamoDB
LA-34315,2.79,0,Lambda
EC-58232,20.1,0,EC2
LA-25636,18.6,0,Lambda
LA-28883,22.88,0,Lambda
RD-65262,21.97,0,RDS
EC-38357,20.88,0,EC2
DY-88886,21.72,0,DynamoDB
EC-77982,3.11,0,EC2
DY-18752,11.49,0,DynamoDB
S3-82035,19.95,0,S3
RD-29673,7.0,0,RDS
S3-25784,3.76,0,S3
LA-58720,9.28,0,Lambda
LA-36832,6.99,1,Lambda
RD-18177,10.46,0,RDS
S3-61954,2.65,0,S3
EC-44854,16.77,0,EC2
S3-53950,16.06,0,S3
DY-97858,10.03,0,DynamoDB
LA-34160,20.62,1,Lambda
EC-58988,9.43,0,EC2
LA-77519,4.46,0,Lambda
S3-50416,20.14,0,S3
RD-34343,20.75,0,RDS
EC-82436,2.13,0,EC2
RD-52926,6.8,0,RDS
S3-51201,8.63,0,S3
DY-82651,7.1,0,DynamoDB
RD-28640,22.0,0,RDS
RD-66539,4.57,0,RDS
S3-91526,23.96,0,S3
EC-72286,11.6,0,EC2
S3-33729,14.05,0,S3
RD-63629,4.44,0,RDS
LA-69629,17.79,0,Lambda
LA-47790,4.96,0,Lambda
RD-92201,7.81,0,RDS
EC-46171,4.14,0,EC2
RD-40394,17.23,0,RDS
LA-41016,20.76,0,Lambda
DY-74967,2.32,0,DynamoDB
RD-34977,20.09,0,RDS
RD-44626,2.49,0,RDS
DY-86514,10.05,0,DynamoDB
EC-18833,14.38,0,EC2
S3-39473,5.76,0,S3
LA-11299,15.28,0,Lambda
LA-64836,16.08,0,Lambda
S3-66298,12.77,0,S3
S3-61524,8.04,0,S3
S3-76909,9.64,0,S3
S3-70285,23.0,0,S3
LA-17837,8.39,0,Lambda
RD-40346,7.83,0,RDS
RD-40804,11.77,0,RDS
DY-30405,14.89,0,DynamoDB
RD-84490,11.68,0,RDS
EC-46523,1.37,0,EC2
EC-51646,1.03,1,EC2
S3-62776,8.61,0,S3
DY-86620,14.0,0,DynamoDB
LA-12919,5.45,0,Lambda
RD-80227,6.87,0,RDS
RD-45829,16.31,0,RDS
LA-69673,6.01,0,Lambda
EC-19752,14.93,0,EC2
S3-41478,1.45,0,S3
DY-39810,4.09,0,DynamoDB
EC-44841,23.81,0,EC2
DY-13048,16.71,0,DynamoDB
S3-39778,7.76,0,S3
RD-68176,6.72,0,RDS
S3-99907,9.87,0,S3
EC-63616,7.56,0,EC2
RD-25032,3.99,0,RDS
S3-84642,12.38,0,S3
RD-85532,4.72,0,RDS
RD-19780,9.92,0,RDS
DY-19179,2.97,0,DynamoDB
DY-98306,21.86,0,DynamoDB
EC-88455,5.8,0,EC2
S3-85676,16.34,0,S3
LA-82126,15.69,0,Lambda
S3-55167,2.73,0,S3
RD-68171,18.83,0,RDS
EC-31506,11.76,0,EC2
EC-12056,9.93,0,EC2
LA-62832,14.88,0,Lambda
RD-74538,18.88,0,RDS
RD-93463,1.8,0,RDS
EC-28288,17.24,0,EC2
EC-21251,2.88,0,EC2
LA-64715,21.1,0,Lambda
LA-49095,20.77,0,Lambda
DY-44814,8.12,0,DynamoDB
EC-47832,22.04,0,EC2
LA-56057,7.6,0,Lambda
RD-96755,2.48,1,RDS
DY-79854,4.79,0,DynamoDB
EC-12452,7.54,0,EC2
LA-35345,10.29,0,Lambda
EC-33053,4.64,0,EC2
DY-15015,10.45,0,DynamoDB
S3-36521,6.63,0,S3
EC-28423,5.14,0,EC2
EC-86945,22.66,1,EC2
EC-18172,17.93,0,EC2
EC-58673,6.69,0,EC2
LA-77975,14.88,0,Lambda
S3-97189,13.31,0,S3
RD-34604,20.23,0,RDS
EC-60849,3.37,0,EC2
RD-65037,14.41,0,RDS
LA-20349,17.59,0,Lambda
S3-38525,4.84,0,S3
DY-69790,18.2,0,DynamoDB
DY-56659,12.99,0,DynamoDB
DY-85885,15.21,0,DynamoDB
DY-55013,17.48,0,DynamoDB
DY-92168,12.84,0,DynamoDB
S3-74910,3.72,0,S3
EC-83947,20.23,0,EC2
DY-44890,12.23,0,DynamoDB
EC-78625,2.05,0,EC2
RD-43282,18.08,0,RDS
EC-80207,11.51,0,EC2
RD-75950,4.86,0,RDS
EC-96778,22.07,1,EC2
RD-25231,18.11,0,RDS
EC-97592,13.89,1,EC2
EC-56110,1.48,0,EC2
S3-82369,19.66,0,S3
RD-51495,8.53,0,RDS
EC-89841,15.46,0,EC2
S3-86737,22.41,0,S3
S3-37332,22.87,0,S3
RD-90901,16.33,0,RDS
EC-50880,18.55,0,EC2
S3-11223,6.72,0,S3
DY-47760,8.4,0,DynamoDB
DY-39024,19.67,0,DynamoDB
DY-53908,2.25,0,DynamoDB
EC-22941,16.43,0,EC2
DY-61559,5.91,0,DynamoDB
LA-14260,17.79,0,Lambda
RD-83851,15.11,0,RDS
LA-46992,23.42,0,Lambda
LA-66234,4.72,0,Lambda
DY-31788,15.06,0,DynamoDB
RD-84225,8.89,0,RDS
S3-52653,17.85,0,S3
LA-41449,12.07,0,Lambda
S3-39379,15.44,0,S3
S3-29984,9.96,0,S3
EC-59746,23.63,1,EC2
RD-21628,12.99,0,RDS
RD-11476,19.21,0,RDS
LA-99973,5.47,0,Lambda
EC-74198,12.06,0,EC2
EC-56176,6.62,0,EC2
EC-41415,17.01,1,EC2
RD-89900,14.63,0,RDS
RD-68981,12.07,0,RDS
DY-51936,15.06,0,DynamoDB
RD-91782,23.9,0,RDS
RD-23317,23.11,0,RDS
EC-35622,4.38,0,EC2
S3-12600,7.7,0,S3
LA-26689,8.32,0,Lambda
S3-70012,14.81,0,S3
LA-85519,15.38,0,Lambda
DY-10205,16.1,0,DynamoDB
RD-15691,5.42,0,RDS
LA-68051,6.52,0,Lambda
LA-92032,11.34,0,Lambda
LA-34734,4.54,0,Lambda
LA-94218,12.88,0,Lambda
RD-88082,21.17,0,RDS
S3-93301,8.8,0,S3
LA-84586,15.36,0,Lambda
EC-29575,20.57,0,EC2
LA-87332,18.97,0,Lambda
RD-55037,16.3,0,RDS
EC-40041,13.81,1,EC2
RD-11908,13.12,0,RDS
DY-31134,16.33,0,DynamoDB
RD-55153,7.81,0,RDS
EC-20952,19.28,0,EC2
S3-42264,2.93,0,S3
EC-19808,22.93,0,EC2
S3-49222,12.91,0,S3
EC-57738,12.2,0,EC2
LA-31883,12.36,0,Lambda
RD-25380,8.67,0,RDS
DY-16094,7.24,0,DynamoDB
S3-97846,21.9,0,S3
S3-52616,14.21,0,S3
LA-43971,16.4,0,Lambda
LA-98559,23.26,0,Lambda
EC-33010,20.54,0,EC2
S3-29050,9.65,0,S3
RD-54846,12.65,0,RDS
EC-98116,17.37,0,EC2
LA-23869,10.86,0,Lambda
S3-22122,12.95,0,S3
DY-31677,13.99,0,DynamoDB
DY-53185,13.28,0,DynamoDB
S3-50503,7.58,0,S3
RD-60119,2.3,0,RDS
S3-95550,7.5,0,S3
RD-77115,16.68,0,RDS
LA-81988,8.13,0,Lambda
RD-65175,14.23,0,RDS
RD-25839,11.22,0,RDS
S3-71690,7.72,0,S3
S3-20928,3.76,0,S3
DY-58974,8.88,0,DynamoDB
LA-89455,1.64,1,Lambda
EC-66321,15.89,0,EC2
S3-35602,10.8,0,S3
LA-31760,21.32,0,Lambda
LA-15615,20.97,0,Lambda
DY-19605,23.59,0,DynamoDB
S3-13331,15.55,0,S3
S3-47586,17.74,0,S3
LA-88311,3.14,0,Lambda
S3-33958,2.76,0,S3
DY-47538,1.14,0,DynamoDB
DY-81778,12.92,0,DynamoDB
DY-48930,22.5,0,DynamoDB
S3-16732,20.96,0,S3
S3-95107,14.16,0,S3
DY-24781,5.46,0,DynamoDB
RD-91738,23.55,0,RDS
EC-76504,23.88,0,EC2
LA-42259,15.66,0,Lambda
RD-53560,1.83,0,RDS
EC-67429,20.48,0,EC2
S3-43822,23.48,0,S3
LA-12669,22.93,0,Lambda
RD-87818,6.57,0,RDS
LA-26289,5.62,0,Lambda
S3-92048,16.63,0,S3
EC-23448,7.89,0,EC2
EC-60799,16.5,1,EC2
EC-75470,17.71,0,EC2
RD-36547,10.84,0,RDS
EC-61431,9.44,0,EC2
RD-44062,15.83,0,RDS
RD-20367,4.45,0,RDS
DY-82190,22.34,0,DynamoDB
RD-22693,8.57,0,RDS
LA-35966,14.5,0,Lambda
EC-82468,6.66,0,EC2
RD-51150,19.32,0,RDS
S3-16376,17.27,0,S3
RD-87994,14.83,0,RDS
RD-49316,12.65,0,RDS
DY-19047,20.83,0,DynamoDB
LA-13870,3.31,0,Lambda
S3-93138,7.22,0,S3
DY-23003,22.72,0,DynamoDB
LA-93197,20.69,0,Lambda
RD-61962,6.23,0,RDS
S3-94859,3.28,0,S3
LA-53739,10.23,0,Lambda
DY-66922,23.44,0,DynamoDB
RD-10823,21.86,0,RDS
RD-20607,5.93,0,RDS
EC-86355,11.62,0,EC2
DY-87236,19.96,0,DynamoDB
S3-21945,17.39,0,S3
RD-94166,1.42,0,RDS
EC-88349,1.74,0,EC2
LA-80935,3.1,0,Lambda
RD-30195,17.76,0,RDS
LA-50854,13.48,0,Lambda
RD-12985,16.06,0,RDS
LA-43326,21.96,0,Lambda
DY-28065,1.51,0,DynamoDB
LA-81819,10.07,0,Lambda
LA-60393,16.37,0,Lambda
RD-41300,1.63,0,RDS
RD-60629,23.89,0,RDS
LA-66422,19.6,0,Lambda
DY-75391,8.84,0,DynamoDB
S3-83185,3.58,0,S3
EC-67135,15.05,0,EC2
LA-21075,7.04,0,Lambda
DY-15413,10.98,0,DynamoDB
LA-40085,2.43,0,Lambda
EC-46163,22.04,0,EC2
S3-18039,7.88,0,S3
S3-60420,3.28,0,S3
LA-26057,13.35,0,Lambda
EC-88993,13.92,0,EC2
LA-28546,10.99,0,Lambda
RD-77381,19.18,0,RDS
S3-69204,10.64,0,S3
DY-14629,3.14,0,DynamoDB
DY-41236,20.96,0,DynamoDB
DY-60946,6.42,0,DynamoDB
EC-11933,23.69,0,EC2
EC-72958,9.37,0,EC2
S3-10792,13.85,0,S3
EC-94610,23.23,0,EC2
RD-93568,9.2,0,RDS
S3-54870,8.05,0,S3
S3-15171,22.08,0,S3
RD-95772,15.95,0,RDS
RD-17048,5.98,0,RDS
RD-92949,22.31,0,RDS
LA-43746,5.82,0,Lambda
DY-21023,18.52,0,DynamoDB
DY-59289,23.58,0,DynamoDB
S3-28839,1.14,0,S3
RD-96569,10.47,0,RDS
EC-31637,7.22,0,EC2
RD-12589,4.35,0,RDS
S3-13239,16.53,0,S3
DY-63987,7.25,0,DynamoDB
LA-30936,23.13,0,Lambda
RD-49952,1.23,0,RDS
DY-96246,8.8,0,DynamoDB
S3-59744,4.9,0,S3
S3-73815,12.68,0,S3
DY-85857,10.92,0,DynamoDB
DY-62955,7.11,0,DynamoDB
RD-93422,22.8,1,RDS
EC-45779,18.18,0,EC2
RD-80994,23.05,0,RDS
LA-39485,13.49,0,Lambda
DY-42471,4.86,0,DynamoDB
LA-23698,4.17,0,Lambda
LA-21171,13.41,0,Lambda
EC-44725,21.73,0,EC2
RD-14441,2.49,0,RDS
S3-97404,19.17,0,S3
LA-35367,21.22,0,Lambda
LA-72881,18.19,0,Lambda
LA-94351,3.63,0,Lambda
LA-20728,2.44,0,Lambda
S3-46214,23.34,0,S3
RD-28953,8.2,0,RDS
EC-59264,5.91,0,EC2
LA-11987,15.16,0,Lambda
DY-86970,22.33,0,DynamoDB
S3-67467,4.24,0,S3
EC-86864,5.29,0,EC2
DY-78481,3.38,0,DynamoDB
DY-61857,11.06,0,DynamoDB
DY-47672,16.68,0,DynamoDB
LA-99017,22.34,0,Lambda
RD-70482,2.16,0,RDS
LA-82551,15.99,0,Lambda
DY-30967,5.2,0,DynamoDB
EC-35052,5.22,1,EC2
LA-90732,20.7,0,Lambda
EC-12506,8.04,0,EC2
LA-70587,2.27,0,Lambda
RD-13090,11.03,0,RDS
RD-90227,5.55,0,RDS
LA-16092,21.73,0,Lambda
LA-70752,20.65,0,Lambda
RD-34198,17.67,1,RDS
EC-21377,14.6,0,EC2
RD-99905,9.77,0,RDS
LA-49244,8.32,0,Lambda
EC-67849,17.96,0,EC2
LA-43500,11.96,0,Lambda
S3-36897,19.07,0,S3
LA-67320,6.35,0,Lambda
RD-24234,23.31,0,RDS
DY-53025,2.93,0,DynamoDB
RD-14858,2.83,0,RDS
RD-14539,8.1,0,RDS
EC-15364,15.42,0,EC2
S3-47574,9.42,0,S3
EC-13659,21.45,0,EC2
LA-89921,13.62,0,Lambda
DY-15131,17.8,0,DynamoDB
RD-92307,16.15,0,RDS
DY-52987,11.56,0,DynamoDB
DY-21301,15.93,0,DynamoDB
LA-31972,20.33,0,Lambda
LA-14192,19.12,0,Lambda
DY-32778,22.1,0,DynamoDB
RD-67266,21.22,0,RDS
LA-20052,7.56,0,Lambda
RD-45546,16.87,0,RDS
LA-88059,18.73,0,Lambda
RD-50376,7.04,0,RDS
RD-88412,5.69,0,RDS
S3-84861,10.68,0,S3
LA-61057,8.71,0,Lambda
S3-61884,18.69,0,S3
DY-89045,18.2,0,DynamoDB
RD-17014,18.45,1,RDS
RD-73209,14.25,0,RDS
EC-60918,15.89,0,EC2
LA-26543,21.55,0,Lambda
DY-17749,2.51,0,DynamoDB
DY-31383,3.58,0,DynamoDB
LA-54898,5.2,0,Lambda
EC-64679,8.4,0,EC2
EC-49585,13.19,0,EC2
LA-32942,4.58,0,Lambda
RD-58192,8.68,0,RDS
RD-79283,3.11,1,RDS
DY-74749,5.42,0,DynamoDB
LA-66305,1.19,0,Lambda
RD-17645,14.33,0,RDS
EC-50693,16.7,0,EC2
LA-94845,22.72,0,Lambda
DY-43539,7.11,0,DynamoDB
RD-32097,22.34,0,RDS
RD-31698,22.33,0,RDS
EC-18039,16.1,0,EC2
RD-29053,15.88,1,RDS
RD-96298,13.69,0,RDS
EC-36597,8.37,0,EC2
EC-78908,22.75,0,EC2
DY-85486,5.75,0,DynamoDB
LA-36408,22.58,0,Lambda
RD-10079,7.21,0,RDS
RD-52732,3.97,0,RDS
EC-91785,20.81,0,EC2
DY-61730,2.37,0,DynamoDB
RD-47748,22.05,0,RDS
DY-30881,6.79,0,DynamoDB
S3-19958,9.77,0,S3
EC-52801,11.79,0,EC2
RD-44488,22.26,0,RDS
DY-17076,16.61,0,DynamoDB
LA-51410,22.63,0,Lambda
DY-51041,3.57,0,DynamoDB
DY-65578,21.63,0,DynamoDB
S3-71292,5.35,0,S3
RD-97753,1.77,0,RDS
RD-21093,9.2,0,RDS
EC-15830,12.13,0,EC2
DY-43427,6.3,0,DynamoDB
LA-27970,10.11,0,Lambda
S3-84362,13.37,0,S3
DY-29195,3.29,0,DynamoDB
LA-93804,15.68,0,Lambda
EC-89697,5.7,0,EC2
S3-32184,9.26,0,S3
RD-72245,1.66,0,RDS
RD-53805,10.71,0,RDS
DY-58245,4.59,0,DynamoDB
S3-95513,14.94,0,S3
LA-35575,5.29,0,Lambda
EC-34146,21.9,0,EC2
EC-59438,4.4,1,EC2
RD-69682,6.68,0,RDS
RD-62268,13.82,0,RDS
EC-71915,23.77,0,EC2
RD-76535,20.01,0,RDS
EC-97477,1.41,0,EC2
DY-53881,4.24,0,DynamoDB
LA-72278,14.85,0,Lambda
S3-23079,16.5,0,S3
DY-22552,21.06,0,DynamoDB
S3-80063,4.3,0,S3
